id,img,gt,fold,label
705,ct_2d/BCIHM_074_028.npy,mask_2d/BCIHM_074_028_seg.npy,0,0.0
706,ct_2d/BCIHM_074_029.npy,mask_2d/BCIHM_074_029_seg.npy,4,0.0
707,ct_2d/BCIHM_074_030.npy,mask_2d/BCIHM_074_030_seg.npy,1,0.0
708,ct_2d/BCIHM_074_031.npy,mask_2d/BCIHM_074_031_seg.npy,2,0.0
709,ct_2d/BCIHM_074_032.npy,mask_2d/BCIHM_074_032_seg.npy,0,0.0
710,ct_2d/BCIHM_074_033.npy,mask_2d/BCIHM_074_033_seg.npy,4,0.0
711,ct_2d/BCIHM_074_034.npy,mask_2d/BCIHM_074_034_seg.npy,0,0.0
712,ct_2d/BCIHM_074_035.npy,mask_2d/BCIHM_074_035_seg.npy,3,0.0
713,ct_2d/BCIHM_074_036.npy,mask_2d/BCIHM_074_036_seg.npy,0,0.0
714,ct_2d/BCIHM_074_037.npy,mask_2d/BCIHM_074_037_seg.npy,0,0.0
715,ct_2d/BCIHM_074_038.npy,mask_2d/BCIHM_074_038_seg.npy,0,0.0
716,ct_2d/BCIHM_075_000.npy,mask_2d/BCIHM_075_000_seg.npy,0,0.0
717,ct_2d/BCIHM_075_001.npy,mask_2d/BCIHM_075_001_seg.npy,0,0.0
718,ct_2d/BCIHM_075_002.npy,mask_2d/BCIHM_075_002_seg.npy,4,0.0
719,ct_2d/BCIHM_075_003.npy,mask_2d/BCIHM_075_003_seg.npy,4,0.0
720,ct_2d/BCIHM_075_004.npy,mask_2d/BCIHM_075_004_seg.npy,3,0.0
721,ct_2d/BCIHM_075_005.npy,mask_2d/BCIHM_075_005_seg.npy,0,0.0
722,ct_2d/BCIHM_075_006.npy,mask_2d/BCIHM_075_006_seg.npy,2,0.0
723,ct_2d/BCIHM_075_007.npy,mask_2d/BCIHM_075_007_seg.npy,4,0.0
724,ct_2d/BCIHM_075_008.npy,mask_2d/BCIHM_075_008_seg.npy,0,0.0
725,ct_2d/BCIHM_075_009.npy,mask_2d/BCIHM_075_009_seg.npy,1,0.0
726,ct_2d/BCIHM_075_010.npy,mask_2d/BCIHM_075_010_seg.npy,1,0.0
727,ct_2d/BCIHM_075_011.npy,mask_2d/BCIHM_075_011_seg.npy,0,0.0
728,ct_2d/BCIHM_075_012.npy,mask_2d/BCIHM_075_012_seg.npy,0,0.0
729,ct_2d/BCIHM_075_013.npy,mask_2d/BCIHM_075_013_seg.npy,3,0.0
730,ct_2d/BCIHM_075_014.npy,mask_2d/BCIHM_075_014_seg.npy,1,0.0
731,ct_2d/BCIHM_075_015.npy,mask_2d/BCIHM_075_015_seg.npy,1,498.0
732,ct_2d/BCIHM_075_016.npy,mask_2d/BCIHM_075_016_seg.npy,1,1012.0
733,ct_2d/BCIHM_075_017.npy,mask_2d/BCIHM_075_017_seg.npy,1,2656.0
734,ct_2d/BCIHM_075_018.npy,mask_2d/BCIHM_075_018_seg.npy,3,4169.0
735,ct_2d/BCIHM_075_019.npy,mask_2d/BCIHM_075_019_seg.npy,3,5497.0
736,ct_2d/BCIHM_075_020.npy,mask_2d/BCIHM_075_020_seg.npy,3,7453.0
737,ct_2d/BCIHM_075_021.npy,mask_2d/BCIHM_075_021_seg.npy,2,8460.0
738,ct_2d/BCIHM_075_022.npy,mask_2d/BCIHM_075_022_seg.npy,2,9406.0
739,ct_2d/BCIHM_075_023.npy,mask_2d/BCIHM_075_023_seg.npy,4,9980.0
740,ct_2d/BCIHM_075_024.npy,mask_2d/BCIHM_075_024_seg.npy,1,9638.0
741,ct_2d/BCIHM_075_025.npy,mask_2d/BCIHM_075_025_seg.npy,1,8307.0
742,ct_2d/BCIHM_075_026.npy,mask_2d/BCIHM_075_026_seg.npy,3,9550.0
743,ct_2d/BCIHM_075_027.npy,mask_2d/BCIHM_075_027_seg.npy,4,8088.0
744,ct_2d/BCIHM_075_028.npy,mask_2d/BCIHM_075_028_seg.npy,0,6507.0
745,ct_2d/BCIHM_075_029.npy,mask_2d/BCIHM_075_029_seg.npy,0,4320.0
746,ct_2d/BCIHM_075_030.npy,mask_2d/BCIHM_075_030_seg.npy,0,1535.0
747,ct_2d/BCIHM_075_031.npy,mask_2d/BCIHM_075_031_seg.npy,4,0.0
748,ct_2d/BCIHM_075_032.npy,mask_2d/BCIHM_075_032_seg.npy,4,0.0
749,ct_2d/BCIHM_075_033.npy,mask_2d/BCIHM_075_033_seg.npy,0,0.0
750,ct_2d/BCIHM_075_034.npy,mask_2d/BCIHM_075_034_seg.npy,2,0.0
751,ct_2d/BCIHM_075_035.npy,mask_2d/BCIHM_075_035_seg.npy,1,0.0
752,ct_2d/BCIHM_076_000.npy,mask_2d/BCIHM_076_000_seg.npy,3,0.0
753,ct_2d/BCIHM_076_001.npy,mask_2d/BCIHM_076_001_seg.npy,3,0.0
754,ct_2d/BCIHM_076_002.npy,mask_2d/BCIHM_076_002_seg.npy,0,0.0
755,ct_2d/BCIHM_076_003.npy,mask_2d/BCIHM_076_003_seg.npy,0,0.0
756,ct_2d/BCIHM_076_004.npy,mask_2d/BCIHM_076_004_seg.npy,0,0.0
757,ct_2d/BCIHM_076_005.npy,mask_2d/BCIHM_076_005_seg.npy,1,0.0
758,ct_2d/BCIHM_076_006.npy,mask_2d/BCIHM_076_006_seg.npy,3,0.0
759,ct_2d/BCIHM_076_007.npy,mask_2d/BCIHM_076_007_seg.npy,3,0.0
760,ct_2d/BCIHM_076_008.npy,mask_2d/BCIHM_076_008_seg.npy,1,0.0
761,ct_2d/BCIHM_076_009.npy,mask_2d/BCIHM_076_009_seg.npy,1,0.0
762,ct_2d/BCIHM_076_010.npy,mask_2d/BCIHM_076_010_seg.npy,2,0.0
763,ct_2d/BCIHM_076_011.npy,mask_2d/BCIHM_076_011_seg.npy,1,0.0
764,ct_2d/BCIHM_076_012.npy,mask_2d/BCIHM_076_012_seg.npy,3,0.0
765,ct_2d/BCIHM_076_013.npy,mask_2d/BCIHM_076_013_seg.npy,0,0.0
766,ct_2d/BCIHM_076_014.npy,mask_2d/BCIHM_076_014_seg.npy,2,0.0
767,ct_2d/BCIHM_076_015.npy,mask_2d/BCIHM_076_015_seg.npy,1,0.0
768,ct_2d/BCIHM_076_016.npy,mask_2d/BCIHM_076_016_seg.npy,3,0.0
769,ct_2d/BCIHM_076_017.npy,mask_2d/BCIHM_076_017_seg.npy,1,0.0
770,ct_2d/BCIHM_076_018.npy,mask_2d/BCIHM_076_018_seg.npy,3,0.0
771,ct_2d/BCIHM_076_019.npy,mask_2d/BCIHM_076_019_seg.npy,2,0.0
772,ct_2d/BCIHM_076_020.npy,mask_2d/BCIHM_076_020_seg.npy,4,0.0
773,ct_2d/BCIHM_076_021.npy,mask_2d/BCIHM_076_021_seg.npy,3,0.0
774,ct_2d/BCIHM_076_022.npy,mask_2d/BCIHM_076_022_seg.npy,0,0.0
775,ct_2d/BCIHM_076_023.npy,mask_2d/BCIHM_076_023_seg.npy,2,0.0
776,ct_2d/BCIHM_076_024.npy,mask_2d/BCIHM_076_024_seg.npy,2,0.0
777,ct_2d/BCIHM_076_025.npy,mask_2d/BCIHM_076_025_seg.npy,2,0.0
778,ct_2d/BCIHM_076_026.npy,mask_2d/BCIHM_076_026_seg.npy,2,0.0
779,ct_2d/BCIHM_076_027.npy,mask_2d/BCIHM_076_027_seg.npy,4,458.0
780,ct_2d/BCIHM_076_028.npy,mask_2d/BCIHM_076_028_seg.npy,0,0.0
781,ct_2d/BCIHM_076_029.npy,mask_2d/BCIHM_076_029_seg.npy,2,303.0
782,ct_2d/BCIHM_076_030.npy,mask_2d/BCIHM_076_030_seg.npy,3,470.0
783,ct_2d/BCIHM_076_031.npy,mask_2d/BCIHM_076_031_seg.npy,3,402.0
784,ct_2d/BCIHM_076_032.npy,mask_2d/BCIHM_076_032_seg.npy,1,633.0
785,ct_2d/BCIHM_076_033.npy,mask_2d/BCIHM_076_033_seg.npy,4,1587.0
786,ct_2d/BCIHM_076_034.npy,mask_2d/BCIHM_076_034_seg.npy,2,2324.0
787,ct_2d/BCIHM_076_035.npy,mask_2d/BCIHM_076_035_seg.npy,1,1710.0
788,ct_2d/BCIHM_076_036.npy,mask_2d/BCIHM_076_036_seg.npy,1,1654.0
789,ct_2d/BCIHM_076_037.npy,mask_2d/BCIHM_076_037_seg.npy,0,1943.0
790,ct_2d/BCIHM_076_038.npy,mask_2d/BCIHM_076_038_seg.npy,3,1967.0
791,ct_2d/BCIHM_076_039.npy,mask_2d/BCIHM_076_039_seg.npy,2,864.0
792,ct_2d/BCIHM_076_040.npy,mask_2d/BCIHM_076_040_seg.npy,4,1356.0
793,ct_2d/BCIHM_076_041.npy,mask_2d/BCIHM_076_041_seg.npy,0,1039.0
794,ct_2d/BCIHM_076_042.npy,mask_2d/BCIHM_076_042_seg.npy,3,0.0
795,ct_2d/BCIHM_076_043.npy,mask_2d/BCIHM_076_043_seg.npy,3,0.0
796,ct_2d/BCIHM_076_044.npy,mask_2d/BCIHM_076_044_seg.npy,3,0.0
797,ct_2d/BCIHM_076_045.npy,mask_2d/BCIHM_076_045_seg.npy,2,0.0
798,ct_2d/BCIHM_076_046.npy,mask_2d/BCIHM_076_046_seg.npy,1,0.0
799,ct_2d/BCIHM_076_047.npy,mask_2d/BCIHM_076_047_seg.npy,1,0.0
800,ct_2d/BCIHM_076_048.npy,mask_2d/BCIHM_076_048_seg.npy,3,0.0
801,ct_2d/BCIHM_076_049.npy,mask_2d/BCIHM_076_049_seg.npy,2,0.0
802,ct_2d/BCIHM_076_050.npy,mask_2d/BCIHM_076_050_seg.npy,0,0.0
803,ct_2d/BCIHM_077_000.npy,mask_2d/BCIHM_077_000_seg.npy,1,0.0
804,ct_2d/BCIHM_077_001.npy,mask_2d/BCIHM_077_001_seg.npy,4,0.0
805,ct_2d/BCIHM_077_002.npy,mask_2d/BCIHM_077_002_seg.npy,1,0.0
806,ct_2d/BCIHM_077_003.npy,mask_2d/BCIHM_077_003_seg.npy,4,0.0
807,ct_2d/BCIHM_077_004.npy,mask_2d/BCIHM_077_004_seg.npy,0,0.0
808,ct_2d/BCIHM_077_005.npy,mask_2d/BCIHM_077_005_seg.npy,2,0.0
809,ct_2d/BCIHM_077_006.npy,mask_2d/BCIHM_077_006_seg.npy,3,0.0
810,ct_2d/BCIHM_077_007.npy,mask_2d/BCIHM_077_007_seg.npy,3,0.0
811,ct_2d/BCIHM_077_008.npy,mask_2d/BCIHM_077_008_seg.npy,2,0.0
812,ct_2d/BCIHM_077_009.npy,mask_2d/BCIHM_077_009_seg.npy,4,500.0
813,ct_2d/BCIHM_077_010.npy,mask_2d/BCIHM_077_010_seg.npy,3,1070.0
814,ct_2d/BCIHM_077_011.npy,mask_2d/BCIHM_077_011_seg.npy,3,2141.0
815,ct_2d/BCIHM_077_012.npy,mask_2d/BCIHM_077_012_seg.npy,4,3421.0
816,ct_2d/BCIHM_077_013.npy,mask_2d/BCIHM_077_013_seg.npy,2,3694.0
817,ct_2d/BCIHM_077_014.npy,mask_2d/BCIHM_077_014_seg.npy,1,4049.0
818,ct_2d/BCIHM_077_015.npy,mask_2d/BCIHM_077_015_seg.npy,2,3707.0
819,ct_2d/BCIHM_077_016.npy,mask_2d/BCIHM_077_016_seg.npy,2,3263.0
820,ct_2d/BCIHM_077_017.npy,mask_2d/BCIHM_077_017_seg.npy,2,2798.0
821,ct_2d/BCIHM_077_018.npy,mask_2d/BCIHM_077_018_seg.npy,4,1829.0
822,ct_2d/BCIHM_077_019.npy,mask_2d/BCIHM_077_019_seg.npy,4,940.0
823,ct_2d/BCIHM_077_020.npy,mask_2d/BCIHM_077_020_seg.npy,0,620.0
824,ct_2d/BCIHM_077_021.npy,mask_2d/BCIHM_077_021_seg.npy,4,0.0
825,ct_2d/BCIHM_077_022.npy,mask_2d/BCIHM_077_022_seg.npy,1,0.0
826,ct_2d/BCIHM_077_023.npy,mask_2d/BCIHM_077_023_seg.npy,3,0.0
827,ct_2d/BCIHM_077_024.npy,mask_2d/BCIHM_077_024_seg.npy,4,0.0
828,ct_2d/BCIHM_077_025.npy,mask_2d/BCIHM_077_025_seg.npy,3,0.0
829,ct_2d/BCIHM_077_026.npy,mask_2d/BCIHM_077_026_seg.npy,0,0.0
830,ct_2d/BCIHM_077_027.npy,mask_2d/BCIHM_077_027_seg.npy,2,0.0
831,ct_2d/BCIHM_077_028.npy,mask_2d/BCIHM_077_028_seg.npy,4,0.0
832,ct_2d/BCIHM_077_029.npy,mask_2d/BCIHM_077_029_seg.npy,0,0.0
833,ct_2d/BCIHM_077_030.npy,mask_2d/BCIHM_077_030_seg.npy,3,0.0
834,ct_2d/BCIHM_077_031.npy,mask_2d/BCIHM_077_031_seg.npy,3,0.0
835,ct_2d/BCIHM_077_032.npy,mask_2d/BCIHM_077_032_seg.npy,2,0.0
836,ct_2d/BCIHM_077_033.npy,mask_2d/BCIHM_077_033_seg.npy,4,0.0
837,ct_2d/BCIHM_077_034.npy,mask_2d/BCIHM_077_034_seg.npy,3,0.0
838,ct_2d/BCIHM_078_000.npy,mask_2d/BCIHM_078_000_seg.npy,2,0.0
839,ct_2d/BCIHM_078_001.npy,mask_2d/BCIHM_078_001_seg.npy,2,0.0
840,ct_2d/BCIHM_078_002.npy,mask_2d/BCIHM_078_002_seg.npy,3,0.0
841,ct_2d/BCIHM_078_003.npy,mask_2d/BCIHM_078_003_seg.npy,3,0.0
842,ct_2d/BCIHM_078_004.npy,mask_2d/BCIHM_078_004_seg.npy,2,0.0
843,ct_2d/BCIHM_078_005.npy,mask_2d/BCIHM_078_005_seg.npy,4,0.0
844,ct_2d/BCIHM_078_006.npy,mask_2d/BCIHM_078_006_seg.npy,1,0.0
845,ct_2d/BCIHM_078_007.npy,mask_2d/BCIHM_078_007_seg.npy,2,0.0
846,ct_2d/BCIHM_078_008.npy,mask_2d/BCIHM_078_008_seg.npy,0,0.0
847,ct_2d/BCIHM_078_009.npy,mask_2d/BCIHM_078_009_seg.npy,3,0.0
848,ct_2d/BCIHM_078_010.npy,mask_2d/BCIHM_078_010_seg.npy,1,399.0
849,ct_2d/BCIHM_078_011.npy,mask_2d/BCIHM_078_011_seg.npy,3,349.0
850,ct_2d/BCIHM_078_012.npy,mask_2d/BCIHM_078_012_seg.npy,1,1309.0
851,ct_2d/BCIHM_078_013.npy,mask_2d/BCIHM_078_013_seg.npy,1,1533.0
852,ct_2d/BCIHM_078_014.npy,mask_2d/BCIHM_078_014_seg.npy,1,767.0
853,ct_2d/BCIHM_078_015.npy,mask_2d/BCIHM_078_015_seg.npy,1,583.0
854,ct_2d/BCIHM_078_016.npy,mask_2d/BCIHM_078_016_seg.npy,0,666.0
855,ct_2d/BCIHM_078_017.npy,mask_2d/BCIHM_078_017_seg.npy,3,0.0
856,ct_2d/BCIHM_078_018.npy,mask_2d/BCIHM_078_018_seg.npy,3,186.0
857,ct_2d/BCIHM_078_019.npy,mask_2d/BCIHM_078_019_seg.npy,0,321.0
858,ct_2d/BCIHM_078_020.npy,mask_2d/BCIHM_078_020_seg.npy,2,321.0
859,ct_2d/BCIHM_078_021.npy,mask_2d/BCIHM_078_021_seg.npy,3,303.0
860,ct_2d/BCIHM_078_022.npy,mask_2d/BCIHM_078_022_seg.npy,1,0.0
861,ct_2d/BCIHM_078_023.npy,mask_2d/BCIHM_078_023_seg.npy,3,0.0
862,ct_2d/BCIHM_078_024.npy,mask_2d/BCIHM_078_024_seg.npy,4,0.0
863,ct_2d/BCIHM_078_025.npy,mask_2d/BCIHM_078_025_seg.npy,4,0.0
864,ct_2d/BCIHM_078_026.npy,mask_2d/BCIHM_078_026_seg.npy,0,0.0
865,ct_2d/BCIHM_078_027.npy,mask_2d/BCIHM_078_027_seg.npy,2,0.0
866,ct_2d/BCIHM_078_028.npy,mask_2d/BCIHM_078_028_seg.npy,0,0.0
867,ct_2d/BCIHM_078_029.npy,mask_2d/BCIHM_078_029_seg.npy,3,0.0
868,ct_2d/BCIHM_078_030.npy,mask_2d/BCIHM_078_030_seg.npy,0,0.0
869,ct_2d/BCIHM_078_031.npy,mask_2d/BCIHM_078_031_seg.npy,4,0.0
870,ct_2d/BCIHM_078_032.npy,mask_2d/BCIHM_078_032_seg.npy,3,0.0
871,ct_2d/BCIHM_078_033.npy,mask_2d/BCIHM_078_033_seg.npy,1,0.0
872,ct_2d/BCIHM_078_034.npy,mask_2d/BCIHM_078_034_seg.npy,4,0.0
873,ct_2d/BCIHM_078_035.npy,mask_2d/BCIHM_078_035_seg.npy,3,0.0
874,ct_2d/BCIHM_079_000.npy,mask_2d/BCIHM_079_000_seg.npy,0,0.0
875,ct_2d/BCIHM_079_001.npy,mask_2d/BCIHM_079_001_seg.npy,4,0.0
876,ct_2d/BCIHM_079_002.npy,mask_2d/BCIHM_079_002_seg.npy,3,0.0
877,ct_2d/BCIHM_079_003.npy,mask_2d/BCIHM_079_003_seg.npy,3,0.0
878,ct_2d/BCIHM_079_004.npy,mask_2d/BCIHM_079_004_seg.npy,2,0.0
879,ct_2d/BCIHM_079_005.npy,mask_2d/BCIHM_079_005_seg.npy,3,0.0
880,ct_2d/BCIHM_079_006.npy,mask_2d/BCIHM_079_006_seg.npy,0,0.0
881,ct_2d/BCIHM_079_007.npy,mask_2d/BCIHM_079_007_seg.npy,2,0.0
882,ct_2d/BCIHM_079_008.npy,mask_2d/BCIHM_079_008_seg.npy,3,0.0
883,ct_2d/BCIHM_079_009.npy,mask_2d/BCIHM_079_009_seg.npy,0,0.0
884,ct_2d/BCIHM_079_010.npy,mask_2d/BCIHM_079_010_seg.npy,3,0.0
885,ct_2d/BCIHM_079_011.npy,mask_2d/BCIHM_079_011_seg.npy,2,0.0
886,ct_2d/BCIHM_079_012.npy,mask_2d/BCIHM_079_012_seg.npy,1,0.0
887,ct_2d/BCIHM_079_013.npy,mask_2d/BCIHM_079_013_seg.npy,1,0.0
888,ct_2d/BCIHM_079_014.npy,mask_2d/BCIHM_079_014_seg.npy,1,0.0
889,ct_2d/BCIHM_079_015.npy,mask_2d/BCIHM_079_015_seg.npy,1,0.0
890,ct_2d/BCIHM_079_016.npy,mask_2d/BCIHM_079_016_seg.npy,0,0.0
891,ct_2d/BCIHM_079_017.npy,mask_2d/BCIHM_079_017_seg.npy,1,0.0
892,ct_2d/BCIHM_079_018.npy,mask_2d/BCIHM_079_018_seg.npy,3,171.0
893,ct_2d/BCIHM_079_019.npy,mask_2d/BCIHM_079_019_seg.npy,4,0.0
894,ct_2d/BCIHM_079_020.npy,mask_2d/BCIHM_079_020_seg.npy,2,0.0
895,ct_2d/BCIHM_079_021.npy,mask_2d/BCIHM_079_021_seg.npy,1,0.0
896,ct_2d/BCIHM_079_022.npy,mask_2d/BCIHM_079_022_seg.npy,3,0.0
897,ct_2d/BCIHM_079_023.npy,mask_2d/BCIHM_079_023_seg.npy,1,0.0
898,ct_2d/BCIHM_079_024.npy,mask_2d/BCIHM_079_024_seg.npy,3,0.0
899,ct_2d/BCIHM_079_025.npy,mask_2d/BCIHM_079_025_seg.npy,3,0.0
900,ct_2d/BCIHM_079_026.npy,mask_2d/BCIHM_079_026_seg.npy,0,0.0
901,ct_2d/BCIHM_079_027.npy,mask_2d/BCIHM_079_027_seg.npy,3,0.0
902,ct_2d/BCIHM_079_028.npy,mask_2d/BCIHM_079_028_seg.npy,0,0.0
903,ct_2d/BCIHM_079_029.npy,mask_2d/BCIHM_079_029_seg.npy,1,0.0
904,ct_2d/BCIHM_079_030.npy,mask_2d/BCIHM_079_030_seg.npy,1,0.0
905,ct_2d/BCIHM_079_031.npy,mask_2d/BCIHM_079_031_seg.npy,1,0.0
906,ct_2d/BCIHM_079_032.npy,mask_2d/BCIHM_079_032_seg.npy,3,0.0
907,ct_2d/BCIHM_079_033.npy,mask_2d/BCIHM_079_033_seg.npy,3,0.0
908,ct_2d/BCIHM_079_034.npy,mask_2d/BCIHM_079_034_seg.npy,0,0.0
909,ct_2d/BCIHM_079_035.npy,mask_2d/BCIHM_079_035_seg.npy,1,0.0
910,ct_2d/BCIHM_079_036.npy,mask_2d/BCIHM_079_036_seg.npy,1,0.0
911,ct_2d/BCIHM_079_037.npy,mask_2d/BCIHM_079_037_seg.npy,2,0.0
912,ct_2d/BCIHM_079_038.npy,mask_2d/BCIHM_079_038_seg.npy,4,0.0
913,ct_2d/BCIHM_079_039.npy,mask_2d/BCIHM_079_039_seg.npy,0,0.0
914,ct_2d/BCIHM_080_000.npy,mask_2d/BCIHM_080_000_seg.npy,2,0.0
915,ct_2d/BCIHM_080_001.npy,mask_2d/BCIHM_080_001_seg.npy,1,0.0
916,ct_2d/BCIHM_080_002.npy,mask_2d/BCIHM_080_002_seg.npy,1,0.0
917,ct_2d/BCIHM_080_003.npy,mask_2d/BCIHM_080_003_seg.npy,3,0.0
918,ct_2d/BCIHM_080_004.npy,mask_2d/BCIHM_080_004_seg.npy,3,0.0
919,ct_2d/BCIHM_080_005.npy,mask_2d/BCIHM_080_005_seg.npy,2,0.0
920,ct_2d/BCIHM_080_006.npy,mask_2d/BCIHM_080_006_seg.npy,4,0.0
921,ct_2d/BCIHM_080_007.npy,mask_2d/BCIHM_080_007_seg.npy,4,139.0
922,ct_2d/BCIHM_080_008.npy,mask_2d/BCIHM_080_008_seg.npy,3,1023.0
923,ct_2d/BCIHM_080_009.npy,mask_2d/BCIHM_080_009_seg.npy,0,1115.0
924,ct_2d/BCIHM_080_010.npy,mask_2d/BCIHM_080_010_seg.npy,4,0.0
925,ct_2d/BCIHM_080_011.npy,mask_2d/BCIHM_080_011_seg.npy,0,0.0
926,ct_2d/BCIHM_080_012.npy,mask_2d/BCIHM_080_012_seg.npy,3,585.0
927,ct_2d/BCIHM_080_013.npy,mask_2d/BCIHM_080_013_seg.npy,2,4119.0
928,ct_2d/BCIHM_080_014.npy,mask_2d/BCIHM_080_014_seg.npy,3,3158.0
929,ct_2d/BCIHM_080_015.npy,mask_2d/BCIHM_080_015_seg.npy,0,1042.0
930,ct_2d/BCIHM_080_016.npy,mask_2d/BCIHM_080_016_seg.npy,3,1073.0
931,ct_2d/BCIHM_080_017.npy,mask_2d/BCIHM_080_017_seg.npy,0,662.0
932,ct_2d/BCIHM_080_018.npy,mask_2d/BCIHM_080_018_seg.npy,0,464.0
933,ct_2d/BCIHM_080_019.npy,mask_2d/BCIHM_080_019_seg.npy,1,130.0
934,ct_2d/BCIHM_080_020.npy,mask_2d/BCIHM_080_020_seg.npy,1,0.0
935,ct_2d/BCIHM_080_021.npy,mask_2d/BCIHM_080_021_seg.npy,3,0.0
936,ct_2d/BCIHM_080_022.npy,mask_2d/BCIHM_080_022_seg.npy,3,0.0
937,ct_2d/BCIHM_080_023.npy,mask_2d/BCIHM_080_023_seg.npy,2,0.0
938,ct_2d/BCIHM_080_024.npy,mask_2d/BCIHM_080_024_seg.npy,3,0.0
939,ct_2d/BCIHM_080_025.npy,mask_2d/BCIHM_080_025_seg.npy,1,0.0
940,ct_2d/BCIHM_080_026.npy,mask_2d/BCIHM_080_026_seg.npy,4,0.0
941,ct_2d/BCIHM_080_027.npy,mask_2d/BCIHM_080_027_seg.npy,3,0.0
942,ct_2d/BCIHM_080_028.npy,mask_2d/BCIHM_080_028_seg.npy,3,0.0
943,ct_2d/BCIHM_080_029.npy,mask_2d/BCIHM_080_029_seg.npy,0,0.0
944,ct_2d/BCIHM_080_030.npy,mask_2d/BCIHM_080_030_seg.npy,3,0.0
945,ct_2d/BCIHM_080_031.npy,mask_2d/BCIHM_080_031_seg.npy,4,0.0
946,ct_2d/BCIHM_080_032.npy,mask_2d/BCIHM_080_032_seg.npy,2,0.0
947,ct_2d/BCIHM_081_000.npy,mask_2d/BCIHM_081_000_seg.npy,0,0.0
948,ct_2d/BCIHM_081_001.npy,mask_2d/BCIHM_081_001_seg.npy,0,0.0
949,ct_2d/BCIHM_081_002.npy,mask_2d/BCIHM_081_002_seg.npy,1,0.0
950,ct_2d/BCIHM_081_003.npy,mask_2d/BCIHM_081_003_seg.npy,4,0.0
951,ct_2d/BCIHM_081_004.npy,mask_2d/BCIHM_081_004_seg.npy,1,0.0
952,ct_2d/BCIHM_081_005.npy,mask_2d/BCIHM_081_005_seg.npy,3,0.0
953,ct_2d/BCIHM_081_006.npy,mask_2d/BCIHM_081_006_seg.npy,1,0.0
954,ct_2d/BCIHM_081_007.npy,mask_2d/BCIHM_081_007_seg.npy,4,0.0
955,ct_2d/BCIHM_081_008.npy,mask_2d/BCIHM_081_008_seg.npy,3,0.0
956,ct_2d/BCIHM_081_009.npy,mask_2d/BCIHM_081_009_seg.npy,1,0.0
957,ct_2d/BCIHM_081_010.npy,mask_2d/BCIHM_081_010_seg.npy,0,0.0
958,ct_2d/BCIHM_081_011.npy,mask_2d/BCIHM_081_011_seg.npy,3,0.0
959,ct_2d/BCIHM_081_012.npy,mask_2d/BCIHM_081_012_seg.npy,3,0.0
960,ct_2d/BCIHM_081_013.npy,mask_2d/BCIHM_081_013_seg.npy,2,0.0
961,ct_2d/BCIHM_081_014.npy,mask_2d/BCIHM_081_014_seg.npy,0,0.0
962,ct_2d/BCIHM_081_015.npy,mask_2d/BCIHM_081_015_seg.npy,2,0.0
963,ct_2d/BCIHM_081_016.npy,mask_2d/BCIHM_081_016_seg.npy,4,0.0
964,ct_2d/BCIHM_081_017.npy,mask_2d/BCIHM_081_017_seg.npy,0,0.0
965,ct_2d/BCIHM_081_018.npy,mask_2d/BCIHM_081_018_seg.npy,3,0.0
966,ct_2d/BCIHM_081_019.npy,mask_2d/BCIHM_081_019_seg.npy,1,0.0
967,ct_2d/BCIHM_081_020.npy,mask_2d/BCIHM_081_020_seg.npy,0,0.0
968,ct_2d/BCIHM_081_021.npy,mask_2d/BCIHM_081_021_seg.npy,4,0.0
969,ct_2d/BCIHM_081_022.npy,mask_2d/BCIHM_081_022_seg.npy,2,0.0
970,ct_2d/BCIHM_081_023.npy,mask_2d/BCIHM_081_023_seg.npy,3,0.0
971,ct_2d/BCIHM_081_024.npy,mask_2d/BCIHM_081_024_seg.npy,0,0.0
972,ct_2d/BCIHM_081_025.npy,mask_2d/BCIHM_081_025_seg.npy,3,0.0
973,ct_2d/BCIHM_081_026.npy,mask_2d/BCIHM_081_026_seg.npy,1,0.0
974,ct_2d/BCIHM_081_027.npy,mask_2d/BCIHM_081_027_seg.npy,0,0.0
975,ct_2d/BCIHM_081_028.npy,mask_2d/BCIHM_081_028_seg.npy,2,0.0
976,ct_2d/BCIHM_081_029.npy,mask_2d/BCIHM_081_029_seg.npy,0,0.0
977,ct_2d/BCIHM_081_030.npy,mask_2d/BCIHM_081_030_seg.npy,0,1258.0
978,ct_2d/BCIHM_081_031.npy,mask_2d/BCIHM_081_031_seg.npy,3,1416.0
979,ct_2d/BCIHM_081_032.npy,mask_2d/BCIHM_081_032_seg.npy,2,2485.0
980,ct_2d/BCIHM_081_033.npy,mask_2d/BCIHM_081_033_seg.npy,3,2238.0
981,ct_2d/BCIHM_081_034.npy,mask_2d/BCIHM_081_034_seg.npy,4,2529.0
982,ct_2d/BCIHM_081_035.npy,mask_2d/BCIHM_081_035_seg.npy,1,2947.0
983,ct_2d/BCIHM_081_036.npy,mask_2d/BCIHM_081_036_seg.npy,0,3469.0
984,ct_2d/BCIHM_081_037.npy,mask_2d/BCIHM_081_037_seg.npy,0,4145.0
985,ct_2d/BCIHM_081_038.npy,mask_2d/BCIHM_081_038_seg.npy,3,3653.0
986,ct_2d/BCIHM_081_039.npy,mask_2d/BCIHM_081_039_seg.npy,1,3675.0
987,ct_2d/BCIHM_081_040.npy,mask_2d/BCIHM_081_040_seg.npy,2,3390.0
988,ct_2d/BCIHM_081_041.npy,mask_2d/BCIHM_081_041_seg.npy,0,3259.0
