id,img,gt,fold,label
743,data2d/Instance_025_021.npy,label2d/Instance_025_021_seg.npy,4,0
744,data2d/Instance_025_022.npy,label2d/Instance_025_022_seg.npy,2,0
745,data2d/Instance_025_023.npy,label2d/Instance_025_023_seg.npy,4,0
746,data2d/Instance_025_024.npy,label2d/Instance_025_024_seg.npy,0,0
747,data2d/Instance_025_025.npy,label2d/Instance_025_025_seg.npy,3,0
748,data2d/Instance_025_026.npy,label2d/Instance_025_026_seg.npy,3,0
749,data2d/Instance_025_027.npy,label2d/Instance_025_027_seg.npy,0,0
750,data2d/Instance_026_000.npy,label2d/Instance_026_000_seg.npy,1,0
751,data2d/Instance_026_001.npy,label2d/Instance_026_001_seg.npy,3,0
752,data2d/Instance_026_002.npy,label2d/Instance_026_002_seg.npy,3,23
753,data2d/Instance_026_003.npy,label2d/Instance_026_003_seg.npy,3,97
754,data2d/Instance_026_004.npy,label2d/Instance_026_004_seg.npy,2,122
755,data2d/Instance_026_005.npy,label2d/Instance_026_005_seg.npy,3,422
756,data2d/Instance_026_006.npy,label2d/Instance_026_006_seg.npy,1,639
757,data2d/Instance_026_007.npy,label2d/Instance_026_007_seg.npy,1,488
758,data2d/Instance_026_008.npy,label2d/Instance_026_008_seg.npy,2,213
759,data2d/Instance_026_009.npy,label2d/Instance_026_009_seg.npy,3,629
760,data2d/Instance_026_010.npy,label2d/Instance_026_010_seg.npy,0,1368
761,data2d/Instance_026_011.npy,label2d/Instance_026_011_seg.npy,0,1275
762,data2d/Instance_026_012.npy,label2d/Instance_026_012_seg.npy,1,1475
763,data2d/Instance_026_013.npy,label2d/Instance_026_013_seg.npy,2,2579
764,data2d/Instance_026_014.npy,label2d/Instance_026_014_seg.npy,2,6245
765,data2d/Instance_026_015.npy,label2d/Instance_026_015_seg.npy,1,6398
766,data2d/Instance_026_016.npy,label2d/Instance_026_016_seg.npy,0,5826
767,data2d/Instance_026_017.npy,label2d/Instance_026_017_seg.npy,1,3415
768,data2d/Instance_026_018.npy,label2d/Instance_026_018_seg.npy,4,537
769,data2d/Instance_026_019.npy,label2d/Instance_026_019_seg.npy,2,0
770,data2d/Instance_026_020.npy,label2d/Instance_026_020_seg.npy,2,0
771,data2d/Instance_026_021.npy,label2d/Instance_026_021_seg.npy,3,0
772,data2d/Instance_026_022.npy,label2d/Instance_026_022_seg.npy,0,0
773,data2d/Instance_026_023.npy,label2d/Instance_026_023_seg.npy,3,0
774,data2d/Instance_026_024.npy,label2d/Instance_026_024_seg.npy,2,0
775,data2d/Instance_026_025.npy,label2d/Instance_026_025_seg.npy,2,0
776,data2d/Instance_026_026.npy,label2d/Instance_026_026_seg.npy,2,0
777,data2d/Instance_026_027.npy,label2d/Instance_026_027_seg.npy,4,0
778,data2d/Instance_027_000.npy,label2d/Instance_027_000_seg.npy,0,0
779,data2d/Instance_027_001.npy,label2d/Instance_027_001_seg.npy,3,0
780,data2d/Instance_027_002.npy,label2d/Instance_027_002_seg.npy,2,0
781,data2d/Instance_027_003.npy,label2d/Instance_027_003_seg.npy,2,0
782,data2d/Instance_027_004.npy,label2d/Instance_027_004_seg.npy,3,0
783,data2d/Instance_027_005.npy,label2d/Instance_027_005_seg.npy,2,686
784,data2d/Instance_027_006.npy,label2d/Instance_027_006_seg.npy,2,948
785,data2d/Instance_027_007.npy,label2d/Instance_027_007_seg.npy,2,646
786,data2d/Instance_027_008.npy,label2d/Instance_027_008_seg.npy,1,0
787,data2d/Instance_027_009.npy,label2d/Instance_027_009_seg.npy,2,0
788,data2d/Instance_027_010.npy,label2d/Instance_027_010_seg.npy,3,0
789,data2d/Instance_027_011.npy,label2d/Instance_027_011_seg.npy,3,0
790,data2d/Instance_027_012.npy,label2d/Instance_027_012_seg.npy,1,0
791,data2d/Instance_027_013.npy,label2d/Instance_027_013_seg.npy,1,0
792,data2d/Instance_027_014.npy,label2d/Instance_027_014_seg.npy,2,0
793,data2d/Instance_027_015.npy,label2d/Instance_027_015_seg.npy,4,0
794,data2d/Instance_027_016.npy,label2d/Instance_027_016_seg.npy,3,0
795,data2d/Instance_027_017.npy,label2d/Instance_027_017_seg.npy,1,0
796,data2d/Instance_027_018.npy,label2d/Instance_027_018_seg.npy,1,0
797,data2d/Instance_027_019.npy,label2d/Instance_027_019_seg.npy,1,0
798,data2d/Instance_027_020.npy,label2d/Instance_027_020_seg.npy,2,0
799,data2d/Instance_027_021.npy,label2d/Instance_027_021_seg.npy,1,0
800,data2d/Instance_027_022.npy,label2d/Instance_027_022_seg.npy,2,0
801,data2d/Instance_027_023.npy,label2d/Instance_027_023_seg.npy,3,0
802,data2d/Instance_027_024.npy,label2d/Instance_027_024_seg.npy,2,0
803,data2d/Instance_027_025.npy,label2d/Instance_027_025_seg.npy,2,0
804,data2d/Instance_027_026.npy,label2d/Instance_027_026_seg.npy,0,0
805,data2d/Instance_027_027.npy,label2d/Instance_027_027_seg.npy,0,0
806,data2d/Instance_027_028.npy,label2d/Instance_027_028_seg.npy,1,0
807,data2d/Instance_027_029.npy,label2d/Instance_027_029_seg.npy,4,0
808,data2d/Instance_027_030.npy,label2d/Instance_027_030_seg.npy,3,0
809,data2d/Instance_027_031.npy,label2d/Instance_027_031_seg.npy,1,0
810,data2d/Instance_028_000.npy,label2d/Instance_028_000_seg.npy,4,0
811,data2d/Instance_028_001.npy,label2d/Instance_028_001_seg.npy,0,0
812,data2d/Instance_028_002.npy,label2d/Instance_028_002_seg.npy,4,0
813,data2d/Instance_028_003.npy,label2d/Instance_028_003_seg.npy,3,0
814,data2d/Instance_028_004.npy,label2d/Instance_028_004_seg.npy,0,0
815,data2d/Instance_028_005.npy,label2d/Instance_028_005_seg.npy,1,0
816,data2d/Instance_028_006.npy,label2d/Instance_028_006_seg.npy,0,0
817,data2d/Instance_028_007.npy,label2d/Instance_028_007_seg.npy,4,0
818,data2d/Instance_028_008.npy,label2d/Instance_028_008_seg.npy,4,0
819,data2d/Instance_028_009.npy,label2d/Instance_028_009_seg.npy,4,0
820,data2d/Instance_028_010.npy,label2d/Instance_028_010_seg.npy,2,0
821,data2d/Instance_028_011.npy,label2d/Instance_028_011_seg.npy,2,1154
822,data2d/Instance_028_012.npy,label2d/Instance_028_012_seg.npy,4,2880
823,data2d/Instance_028_013.npy,label2d/Instance_028_013_seg.npy,2,4597
824,data2d/Instance_028_014.npy,label2d/Instance_028_014_seg.npy,0,7021
825,data2d/Instance_028_015.npy,label2d/Instance_028_015_seg.npy,0,7570
826,data2d/Instance_028_016.npy,label2d/Instance_028_016_seg.npy,2,6027
827,data2d/Instance_028_017.npy,label2d/Instance_028_017_seg.npy,3,2361
828,data2d/Instance_028_018.npy,label2d/Instance_028_018_seg.npy,1,943
829,data2d/Instance_028_019.npy,label2d/Instance_028_019_seg.npy,4,1643
830,data2d/Instance_028_020.npy,label2d/Instance_028_020_seg.npy,0,1051
831,data2d/Instance_028_021.npy,label2d/Instance_028_021_seg.npy,0,207
832,data2d/Instance_028_022.npy,label2d/Instance_028_022_seg.npy,1,0
833,data2d/Instance_028_023.npy,label2d/Instance_028_023_seg.npy,0,0
834,data2d/Instance_028_024.npy,label2d/Instance_028_024_seg.npy,2,0
835,data2d/Instance_028_025.npy,label2d/Instance_028_025_seg.npy,1,0
836,data2d/Instance_028_026.npy,label2d/Instance_028_026_seg.npy,3,0
837,data2d/Instance_028_027.npy,label2d/Instance_028_027_seg.npy,0,0
838,data2d/Instance_028_028.npy,label2d/Instance_028_028_seg.npy,3,0
839,data2d/Instance_028_029.npy,label2d/Instance_028_029_seg.npy,0,0
840,data2d/Instance_029_000.npy,label2d/Instance_029_000_seg.npy,4,0
841,data2d/Instance_029_001.npy,label2d/Instance_029_001_seg.npy,3,0
842,data2d/Instance_029_002.npy,label2d/Instance_029_002_seg.npy,0,0
843,data2d/Instance_029_003.npy,label2d/Instance_029_003_seg.npy,2,0
844,data2d/Instance_029_004.npy,label2d/Instance_029_004_seg.npy,3,0
845,data2d/Instance_029_005.npy,label2d/Instance_029_005_seg.npy,1,0
846,data2d/Instance_029_006.npy,label2d/Instance_029_006_seg.npy,3,0
847,data2d/Instance_029_007.npy,label2d/Instance_029_007_seg.npy,1,0
848,data2d/Instance_029_008.npy,label2d/Instance_029_008_seg.npy,4,0
849,data2d/Instance_029_009.npy,label2d/Instance_029_009_seg.npy,2,0
850,data2d/Instance_029_010.npy,label2d/Instance_029_010_seg.npy,3,0
851,data2d/Instance_029_011.npy,label2d/Instance_029_011_seg.npy,1,548
852,data2d/Instance_029_012.npy,label2d/Instance_029_012_seg.npy,3,654
853,data2d/Instance_029_013.npy,label2d/Instance_029_013_seg.npy,1,604
854,data2d/Instance_029_014.npy,label2d/Instance_029_014_seg.npy,3,201
855,data2d/Instance_029_015.npy,label2d/Instance_029_015_seg.npy,0,0
856,data2d/Instance_029_016.npy,label2d/Instance_029_016_seg.npy,1,0
857,data2d/Instance_029_017.npy,label2d/Instance_029_017_seg.npy,3,0
858,data2d/Instance_029_018.npy,label2d/Instance_029_018_seg.npy,1,0
859,data2d/Instance_029_019.npy,label2d/Instance_029_019_seg.npy,3,0
860,data2d/Instance_029_020.npy,label2d/Instance_029_020_seg.npy,4,0
861,data2d/Instance_029_021.npy,label2d/Instance_029_021_seg.npy,2,0
862,data2d/Instance_029_022.npy,label2d/Instance_029_022_seg.npy,2,0
863,data2d/Instance_029_023.npy,label2d/Instance_029_023_seg.npy,2,0
864,data2d/Instance_029_024.npy,label2d/Instance_029_024_seg.npy,3,0
865,data2d/Instance_029_025.npy,label2d/Instance_029_025_seg.npy,4,0
866,data2d/Instance_029_026.npy,label2d/Instance_029_026_seg.npy,0,0
867,data2d/Instance_029_027.npy,label2d/Instance_029_027_seg.npy,3,0
868,data2d/Instance_030_000.npy,label2d/Instance_030_000_seg.npy,0,0
869,data2d/Instance_030_001.npy,label2d/Instance_030_001_seg.npy,3,0
870,data2d/Instance_030_002.npy,label2d/Instance_030_002_seg.npy,2,0
871,data2d/Instance_030_003.npy,label2d/Instance_030_003_seg.npy,2,0
872,data2d/Instance_030_004.npy,label2d/Instance_030_004_seg.npy,0,0
873,data2d/Instance_030_005.npy,label2d/Instance_030_005_seg.npy,4,0
874,data2d/Instance_030_006.npy,label2d/Instance_030_006_seg.npy,2,0
875,data2d/Instance_030_007.npy,label2d/Instance_030_007_seg.npy,3,0
876,data2d/Instance_030_008.npy,label2d/Instance_030_008_seg.npy,3,0
877,data2d/Instance_030_009.npy,label2d/Instance_030_009_seg.npy,2,0
878,data2d/Instance_030_010.npy,label2d/Instance_030_010_seg.npy,1,0
879,data2d/Instance_030_011.npy,label2d/Instance_030_011_seg.npy,1,0
880,data2d/Instance_030_012.npy,label2d/Instance_030_012_seg.npy,4,0
881,data2d/Instance_030_013.npy,label2d/Instance_030_013_seg.npy,4,387
882,data2d/Instance_030_014.npy,label2d/Instance_030_014_seg.npy,4,790
883,data2d/Instance_030_015.npy,label2d/Instance_030_015_seg.npy,4,1619
884,data2d/Instance_030_016.npy,label2d/Instance_030_016_seg.npy,1,975
885,data2d/Instance_030_017.npy,label2d/Instance_030_017_seg.npy,0,0
886,data2d/Instance_030_018.npy,label2d/Instance_030_018_seg.npy,0,0
887,data2d/Instance_030_019.npy,label2d/Instance_030_019_seg.npy,1,0
888,data2d/Instance_030_020.npy,label2d/Instance_030_020_seg.npy,4,0
889,data2d/Instance_030_021.npy,label2d/Instance_030_021_seg.npy,4,0
890,data2d/Instance_030_022.npy,label2d/Instance_030_022_seg.npy,0,0
891,data2d/Instance_030_023.npy,label2d/Instance_030_023_seg.npy,2,0
892,data2d/Instance_030_024.npy,label2d/Instance_030_024_seg.npy,1,0
893,data2d/Instance_030_025.npy,label2d/Instance_030_025_seg.npy,3,0
894,data2d/Instance_030_026.npy,label2d/Instance_030_026_seg.npy,2,0
895,data2d/Instance_030_027.npy,label2d/Instance_030_027_seg.npy,0,0
896,data2d/Instance_030_028.npy,label2d/Instance_030_028_seg.npy,2,0
897,data2d/Instance_030_029.npy,label2d/Instance_030_029_seg.npy,1,0
898,data2d/Instance_030_030.npy,label2d/Instance_030_030_seg.npy,0,0
899,data2d/Instance_031_000.npy,label2d/Instance_031_000_seg.npy,2,0
900,data2d/Instance_031_001.npy,label2d/Instance_031_001_seg.npy,3,0
901,data2d/Instance_031_002.npy,label2d/Instance_031_002_seg.npy,3,0
902,data2d/Instance_031_003.npy,label2d/Instance_031_003_seg.npy,0,0
903,data2d/Instance_031_004.npy,label2d/Instance_031_004_seg.npy,4,0
904,data2d/Instance_031_005.npy,label2d/Instance_031_005_seg.npy,4,0
905,data2d/Instance_031_006.npy,label2d/Instance_031_006_seg.npy,4,0
906,data2d/Instance_031_007.npy,label2d/Instance_031_007_seg.npy,1,0
907,data2d/Instance_031_008.npy,label2d/Instance_031_008_seg.npy,1,0
908,data2d/Instance_031_009.npy,label2d/Instance_031_009_seg.npy,1,591
909,data2d/Instance_031_010.npy,label2d/Instance_031_010_seg.npy,0,1891
910,data2d/Instance_031_011.npy,label2d/Instance_031_011_seg.npy,1,3561
911,data2d/Instance_031_012.npy,label2d/Instance_031_012_seg.npy,4,5255
912,data2d/Instance_031_013.npy,label2d/Instance_031_013_seg.npy,4,5655
913,data2d/Instance_031_014.npy,label2d/Instance_031_014_seg.npy,0,5944
914,data2d/Instance_031_015.npy,label2d/Instance_031_015_seg.npy,2,5375
915,data2d/Instance_031_016.npy,label2d/Instance_031_016_seg.npy,0,4733
916,data2d/Instance_031_017.npy,label2d/Instance_031_017_seg.npy,4,1546
917,data2d/Instance_031_018.npy,label2d/Instance_031_018_seg.npy,0,509
918,data2d/Instance_031_019.npy,label2d/Instance_031_019_seg.npy,2,0
919,data2d/Instance_031_020.npy,label2d/Instance_031_020_seg.npy,4,0
920,data2d/Instance_031_021.npy,label2d/Instance_031_021_seg.npy,4,0
921,data2d/Instance_031_022.npy,label2d/Instance_031_022_seg.npy,1,0
922,data2d/Instance_031_023.npy,label2d/Instance_031_023_seg.npy,1,0
923,data2d/Instance_031_024.npy,label2d/Instance_031_024_seg.npy,2,0
924,data2d/Instance_031_025.npy,label2d/Instance_031_025_seg.npy,3,0
925,data2d/Instance_031_026.npy,label2d/Instance_031_026_seg.npy,0,0
926,data2d/Instance_031_027.npy,label2d/Instance_031_027_seg.npy,1,0
927,data2d/Instance_031_028.npy,label2d/Instance_031_028_seg.npy,3,0
928,data2d/Instance_032_000.npy,label2d/Instance_032_000_seg.npy,0,0
929,data2d/Instance_032_001.npy,label2d/Instance_032_001_seg.npy,3,0
930,data2d/Instance_032_002.npy,label2d/Instance_032_002_seg.npy,4,0
931,data2d/Instance_032_003.npy,label2d/Instance_032_003_seg.npy,1,0
932,data2d/Instance_032_004.npy,label2d/Instance_032_004_seg.npy,4,0
933,data2d/Instance_032_005.npy,label2d/Instance_032_005_seg.npy,1,0
934,data2d/Instance_032_006.npy,label2d/Instance_032_006_seg.npy,1,593
935,data2d/Instance_032_007.npy,label2d/Instance_032_007_seg.npy,1,1127
936,data2d/Instance_032_008.npy,label2d/Instance_032_008_seg.npy,2,985
937,data2d/Instance_032_009.npy,label2d/Instance_032_009_seg.npy,3,389
938,data2d/Instance_032_010.npy,label2d/Instance_032_010_seg.npy,3,0
939,data2d/Instance_032_011.npy,label2d/Instance_032_011_seg.npy,2,0
940,data2d/Instance_032_012.npy,label2d/Instance_032_012_seg.npy,1,0
941,data2d/Instance_032_013.npy,label2d/Instance_032_013_seg.npy,0,0
942,data2d/Instance_032_014.npy,label2d/Instance_032_014_seg.npy,3,0
943,data2d/Instance_032_015.npy,label2d/Instance_032_015_seg.npy,4,0
944,data2d/Instance_032_016.npy,label2d/Instance_032_016_seg.npy,4,0
945,data2d/Instance_032_017.npy,label2d/Instance_032_017_seg.npy,3,0
946,data2d/Instance_032_018.npy,label2d/Instance_032_018_seg.npy,1,0
947,data2d/Instance_032_019.npy,label2d/Instance_032_019_seg.npy,0,0
948,data2d/Instance_032_020.npy,label2d/Instance_032_020_seg.npy,4,0
949,data2d/Instance_032_021.npy,label2d/Instance_032_021_seg.npy,3,0
950,data2d/Instance_032_022.npy,label2d/Instance_032_022_seg.npy,4,0
951,data2d/Instance_032_023.npy,label2d/Instance_032_023_seg.npy,1,0
952,data2d/Instance_032_024.npy,label2d/Instance_032_024_seg.npy,4,0
953,data2d/Instance_032_025.npy,label2d/Instance_032_025_seg.npy,2,0
954,data2d/Instance_032_026.npy,label2d/Instance_032_026_seg.npy,1,0
955,data2d/Instance_032_027.npy,label2d/Instance_032_027_seg.npy,3,0
956,data2d/Instance_032_028.npy,label2d/Instance_032_028_seg.npy,2,0
957,data2d/Instance_033_000.npy,label2d/Instance_033_000_seg.npy,4,0
958,data2d/Instance_033_001.npy,label2d/Instance_033_001_seg.npy,0,259
959,data2d/Instance_033_002.npy,label2d/Instance_033_002_seg.npy,0,273
960,data2d/Instance_033_003.npy,label2d/Instance_033_003_seg.npy,1,1542
961,data2d/Instance_033_004.npy,label2d/Instance_033_004_seg.npy,4,1525
962,data2d/Instance_033_005.npy,label2d/Instance_033_005_seg.npy,2,1462
963,data2d/Instance_033_006.npy,label2d/Instance_033_006_seg.npy,0,925
964,data2d/Instance_033_007.npy,label2d/Instance_033_007_seg.npy,3,309
965,data2d/Instance_033_008.npy,label2d/Instance_033_008_seg.npy,2,88
966,data2d/Instance_033_009.npy,label2d/Instance_033_009_seg.npy,4,1159
967,data2d/Instance_033_010.npy,label2d/Instance_033_010_seg.npy,0,1082
968,data2d/Instance_033_011.npy,label2d/Instance_033_011_seg.npy,3,8550
969,data2d/Instance_033_012.npy,label2d/Instance_033_012_seg.npy,0,10101
970,data2d/Instance_033_013.npy,label2d/Instance_033_013_seg.npy,3,13787
971,data2d/Instance_033_014.npy,label2d/Instance_033_014_seg.npy,2,14663
972,data2d/Instance_033_015.npy,label2d/Instance_033_015_seg.npy,3,15895
973,data2d/Instance_033_016.npy,label2d/Instance_033_016_seg.npy,0,14826
974,data2d/Instance_033_017.npy,label2d/Instance_033_017_seg.npy,2,12357
975,data2d/Instance_033_018.npy,label2d/Instance_033_018_seg.npy,1,7264
976,data2d/Instance_033_019.npy,label2d/Instance_033_019_seg.npy,0,1125
977,data2d/Instance_033_020.npy,label2d/Instance_033_020_seg.npy,4,0
978,data2d/Instance_033_021.npy,label2d/Instance_033_021_seg.npy,3,0
979,data2d/Instance_033_022.npy,label2d/Instance_033_022_seg.npy,0,0
980,data2d/Instance_033_023.npy,label2d/Instance_033_023_seg.npy,1,0
981,data2d/Instance_033_024.npy,label2d/Instance_033_024_seg.npy,4,0
982,data2d/Instance_033_025.npy,label2d/Instance_033_025_seg.npy,2,0
983,data2d/Instance_033_026.npy,label2d/Instance_033_026_seg.npy,0,0
984,data2d/Instance_033_027.npy,label2d/Instance_033_027_seg.npy,2,0
985,data2d/Instance_033_028.npy,label2d/Instance_033_028_seg.npy,3,0
986,data2d/Instance_034_000.npy,label2d/Instance_034_000_seg.npy,1,0
987,data2d/Instance_034_001.npy,label2d/Instance_034_001_seg.npy,4,0
988,data2d/Instance_034_002.npy,label2d/Instance_034_002_seg.npy,3,0
989,data2d/Instance_034_003.npy,label2d/Instance_034_003_seg.npy,0,0
990,data2d/Instance_034_004.npy,label2d/Instance_034_004_seg.npy,0,0
991,data2d/Instance_034_005.npy,label2d/Instance_034_005_seg.npy,3,0
992,data2d/Instance_034_006.npy,label2d/Instance_034_006_seg.npy,0,0
993,data2d/Instance_034_007.npy,label2d/Instance_034_007_seg.npy,0,0
994,data2d/Instance_034_008.npy,label2d/Instance_034_008_seg.npy,3,0
995,data2d/Instance_034_009.npy,label2d/Instance_034_009_seg.npy,3,0
996,data2d/Instance_034_010.npy,label2d/Instance_034_010_seg.npy,4,0
997,data2d/Instance_034_011.npy,label2d/Instance_034_011_seg.npy,0,0
998,data2d/Instance_034_012.npy,label2d/Instance_034_012_seg.npy,2,0
999,data2d/Instance_034_013.npy,label2d/Instance_034_013_seg.npy,2,80
1000,data2d/Instance_034_014.npy,label2d/Instance_034_014_seg.npy,2,51
1001,data2d/Instance_034_015.npy,label2d/Instance_034_015_seg.npy,2,0
1002,data2d/Instance_034_016.npy,label2d/Instance_034_016_seg.npy,1,0
1003,data2d/Instance_034_017.npy,label2d/Instance_034_017_seg.npy,0,0
1004,data2d/Instance_034_018.npy,label2d/Instance_034_018_seg.npy,4,0
1005,data2d/Instance_034_019.npy,label2d/Instance_034_019_seg.npy,4,0
1006,data2d/Instance_034_020.npy,label2d/Instance_034_020_seg.npy,0,0
1007,data2d/Instance_034_021.npy,label2d/Instance_034_021_seg.npy,2,0
1008,data2d/Instance_034_022.npy,label2d/Instance_034_022_seg.npy,4,89
1009,data2d/Instance_034_023.npy,label2d/Instance_034_023_seg.npy,3,0
1010,data2d/Instance_034_024.npy,label2d/Instance_034_024_seg.npy,1,0
1011,data2d/Instance_034_025.npy,label2d/Instance_034_025_seg.npy,4,103
1012,data2d/Instance_034_026.npy,label2d/Instance_034_026_seg.npy,2,172
1013,data2d/Instance_034_027.npy,label2d/Instance_034_027_seg.npy,4,0
1014,data2d/Instance_034_028.npy,label2d/Instance_034_028_seg.npy,1,0
1015,data2d/Instance_034_029.npy,label2d/Instance_034_029_seg.npy,1,0
1016,data2d/Instance_034_030.npy,label2d/Instance_034_030_seg.npy,3,77
1017,data2d/Instance_034_031.npy,label2d/Instance_034_031_seg.npy,1,0
1018,data2d/Instance_034_032.npy,label2d/Instance_034_032_seg.npy,1,0
1019,data2d/Instance_034_033.npy,label2d/Instance_034_033_seg.npy,4,0
1020,data2d/Instance_034_034.npy,label2d/Instance_034_034_seg.npy,1,0
1021,data2d/Instance_034_035.npy,label2d/Instance_034_035_seg.npy,4,0
1022,data2d/Instance_035_000.npy,label2d/Instance_035_000_seg.npy,1,0
1023,data2d/Instance_035_001.npy,label2d/Instance_035_001_seg.npy,1,0
1024,data2d/Instance_035_002.npy,label2d/Instance_035_002_seg.npy,1,0
1025,data2d/Instance_035_003.npy,label2d/Instance_035_003_seg.npy,0,0
1026,data2d/Instance_035_004.npy,label2d/Instance_035_004_seg.npy,4,0
1027,data2d/Instance_035_005.npy,label2d/Instance_035_005_seg.npy,4,0
1028,data2d/Instance_035_006.npy,label2d/Instance_035_006_seg.npy,1,0
1029,data2d/Instance_035_007.npy,label2d/Instance_035_007_seg.npy,4,0
1030,data2d/Instance_035_008.npy,label2d/Instance_035_008_seg.npy,3,0
1031,data2d/Instance_035_009.npy,label2d/Instance_035_009_seg.npy,4,0
1032,data2d/Instance_035_010.npy,label2d/Instance_035_010_seg.npy,1,0
1033,data2d/Instance_035_011.npy,label2d/Instance_035_011_seg.npy,2,664
1034,data2d/Instance_035_012.npy,label2d/Instance_035_012_seg.npy,0,1680
1035,data2d/Instance_035_013.npy,label2d/Instance_035_013_seg.npy,3,1768
1036,data2d/Instance_035_014.npy,label2d/Instance_035_014_seg.npy,3,836
1037,data2d/Instance_035_015.npy,label2d/Instance_035_015_seg.npy,2,0
1038,data2d/Instance_035_016.npy,label2d/Instance_035_016_seg.npy,4,0
1039,data2d/Instance_035_017.npy,label2d/Instance_035_017_seg.npy,3,2153
1040,data2d/Instance_035_018.npy,label2d/Instance_035_018_seg.npy,1,4056
1041,data2d/Instance_035_019.npy,label2d/Instance_035_019_seg.npy,2,5700
1042,data2d/Instance_035_020.npy,label2d/Instance_035_020_seg.npy,3,6708
1043,data2d/Instance_035_021.npy,label2d/Instance_035_021_seg.npy,1,7523
1044,data2d/Instance_035_022.npy,label2d/Instance_035_022_seg.npy,3,7139
1045,data2d/Instance_035_023.npy,label2d/Instance_035_023_seg.npy,3,6865
1046,data2d/Instance_035_024.npy,label2d/Instance_035_024_seg.npy,2,4821
1047,data2d/Instance_035_025.npy,label2d/Instance_035_025_seg.npy,1,3536
1048,data2d/Instance_035_026.npy,label2d/Instance_035_026_seg.npy,4,2283
1049,data2d/Instance_035_027.npy,label2d/Instance_035_027_seg.npy,4,0
1050,data2d/Instance_035_028.npy,label2d/Instance_035_028_seg.npy,3,0
1051,data2d/Instance_036_000.npy,label2d/Instance_036_000_seg.npy,1,0
1052,data2d/Instance_036_001.npy,label2d/Instance_036_001_seg.npy,0,0
1053,data2d/Instance_036_002.npy,label2d/Instance_036_002_seg.npy,0,0
1054,data2d/Instance_036_003.npy,label2d/Instance_036_003_seg.npy,4,0
1055,data2d/Instance_036_004.npy,label2d/Instance_036_004_seg.npy,3,0
1056,data2d/Instance_036_005.npy,label2d/Instance_036_005_seg.npy,2,0
1057,data2d/Instance_036_006.npy,label2d/Instance_036_006_seg.npy,0,1714
1058,data2d/Instance_036_007.npy,label2d/Instance_036_007_seg.npy,3,2853
1059,data2d/Instance_036_008.npy,label2d/Instance_036_008_seg.npy,2,2500
1060,data2d/Instance_036_009.npy,label2d/Instance_036_009_seg.npy,4,2400
1061,data2d/Instance_036_010.npy,label2d/Instance_036_010_seg.npy,0,2971
1062,data2d/Instance_036_011.npy,label2d/Instance_036_011_seg.npy,1,1245
1063,data2d/Instance_036_012.npy,label2d/Instance_036_012_seg.npy,0,1499
1064,data2d/Instance_036_013.npy,label2d/Instance_036_013_seg.npy,0,1775
1065,data2d/Instance_036_014.npy,label2d/Instance_036_014_seg.npy,2,1731
1066,data2d/Instance_036_015.npy,label2d/Instance_036_015_seg.npy,3,1937
1067,data2d/Instance_036_016.npy,label2d/Instance_036_016_seg.npy,4,923
1068,data2d/Instance_036_017.npy,label2d/Instance_036_017_seg.npy,1,539
1069,data2d/Instance_036_018.npy,label2d/Instance_036_018_seg.npy,2,0
1070,data2d/Instance_036_019.npy,label2d/Instance_036_019_seg.npy,0,0
1071,data2d/Instance_036_020.npy,label2d/Instance_036_020_seg.npy,0,0
1072,data2d/Instance_036_021.npy,label2d/Instance_036_021_seg.npy,2,0
1073,data2d/Instance_036_022.npy,label2d/Instance_036_022_seg.npy,1,0
1074,data2d/Instance_036_023.npy,label2d/Instance_036_023_seg.npy,1,0
1075,data2d/Instance_036_024.npy,label2d/Instance_036_024_seg.npy,3,0
1076,data2d/Instance_037_000.npy,label2d/Instance_037_000_seg.npy,2,0
1077,data2d/Instance_037_001.npy,label2d/Instance_037_001_seg.npy,0,0
1078,data2d/Instance_037_002.npy,label2d/Instance_037_002_seg.npy,3,0
1079,data2d/Instance_037_003.npy,label2d/Instance_037_003_seg.npy,0,0
1080,data2d/Instance_037_004.npy,label2d/Instance_037_004_seg.npy,3,0
1081,data2d/Instance_037_005.npy,label2d/Instance_037_005_seg.npy,2,0
1082,data2d/Instance_037_006.npy,label2d/Instance_037_006_seg.npy,1,0
1083,data2d/Instance_037_007.npy,label2d/Instance_037_007_seg.npy,3,0
1084,data2d/Instance_037_008.npy,label2d/Instance_037_008_seg.npy,3,0
1085,data2d/Instance_037_009.npy,label2d/Instance_037_009_seg.npy,2,0
1086,data2d/Instance_037_010.npy,label2d/Instance_037_010_seg.npy,0,0
1087,data2d/Instance_037_011.npy,label2d/Instance_037_011_seg.npy,2,0
1088,data2d/Instance_037_012.npy,label2d/Instance_037_012_seg.npy,4,0
1089,data2d/Instance_037_013.npy,label2d/Instance_037_013_seg.npy,4,1130
1090,data2d/Instance_037_014.npy,label2d/Instance_037_014_seg.npy,4,2869
1091,data2d/Instance_037_015.npy,label2d/Instance_037_015_seg.npy,2,3978
1092,data2d/Instance_037_016.npy,label2d/Instance_037_016_seg.npy,1,4706
1093,data2d/Instance_037_017.npy,label2d/Instance_037_017_seg.npy,0,4443
1094,data2d/Instance_037_018.npy,label2d/Instance_037_018_seg.npy,0,4725
1095,data2d/Instance_037_019.npy,label2d/Instance_037_019_seg.npy,1,3585
1096,data2d/Instance_037_020.npy,label2d/Instance_037_020_seg.npy,0,2888
